# Czas Kana³_1 Kana³_2 Kana³_3 Kana³_4 Kana³_5 Kana³_6 Kana³_7 Kana³_8 Kana³_9 Kana³_10 Kana³_11 Kana³_12
0.981196 135.000000 410.000000 274.000000 -254.000000 -87.000000 347.000000 489.000000 831.000000 230.000000 389.000000 171.000000 -65.000000
0.982196 125.000000 416.000000 289.000000 -271.000000 -67.000000 344.000000 479.000000 831.000000 240.000000 388.000000 171.000000 -69.000000
0.983197 111.000000 406.000000 294.000000 -269.000000 -79.000000 354.000000 469.000000 826.000000 235.000000 398.000000 181.000000 -60.000000
0.984197 116.000000 382.000000 265.000000 -257.000000 -89.000000 351.000000 469.000000 826.000000 235.000000 393.000000 171.000000 -65.000000
0.985197 106.000000 372.000000 265.000000 -247.000000 -72.000000 326.000000 469.000000 831.000000 240.000000 398.000000 177.000000 -53.000000
0.986197 116.000000 387.000000 269.000000 -237.000000 -77.000000 321.000000 469.000000 831.000000 235.000000 408.000000 187.000000 -48.000000
0.987197 125.000000 397.000000 269.000000 -249.000000 -75.000000 330.000000 469.000000 830.000000 235.000000 403.000000 182.000000 -53.000000
0.988198 135.000000 421.000000 284.000000 -260.000000 -70.000000 335.000000 464.000000 830.000000 235.000000 402.000000 182.000000 -58.000000
0.989198 145.000000 436.000000 290.000000 -277.000000 -72.000000 355.000000 459.000000 835.000000 241.000000 402.000000 182.000000 -58.000000
0.990198 140.000000 421.000000 280.000000 -290.000000 -70.000000 365.000000 454.000000 840.000000 250.000000 407.000000 187.000000 -53.000000
0.991198 140.000000 406.000000 266.000000 -280.000000 -67.000000 352.000000 449.000000 834.000000 250.000000 417.000000 196.000000 -48.000000
0.992198 135.000000 387.000000 251.000000 -272.000000 -60.000000 338.000000 434.000000 813.000000 231.000000 416.000000 196.000000 -47.000000
0.993199 116.000000 362.000000 246.000000 -260.000000 -55.000000 321.000000 434.000000 808.000000 231.000000 396.000000 187.000000 -52.000000
0.994199 106.000000 367.000000 261.000000 -238.000000 -62.000000 306.000000 429.000000 803.000000 221.000000 396.000000 182.000000 -57.000000
0.995199 101.000000 387.000000 285.000000 -236.000000 -75.000000 316.000000 434.000000 803.000000 216.000000 386.000000 172.000000 -62.000000
0.996199 130.000000 393.000000 261.000000 -243.000000 -89.000000 338.000000 438.000000 818.000000 231.000000 386.000000 172.000000 -62.000000
0.997199 160.000000 422.000000 261.000000 -260.000000 -62.000000 328.000000 428.000000 808.000000 226.000000 401.000000 187.000000 -52.000000
0.998200 164.000000 422.000000 256.000000 -290.000000 -48.000000 343.000000 414.000000 807.000000 231.000000 401.000000 187.000000 -52.000000
0.999200 160.000000 402.000000 241.000000 -292.000000 -43.000000 340.000000 409.000000 807.000000 231.000000 406.000000 197.000000 -45.000000
1.000200 150.000000 398.000000 246.000000 -280.000000 -39.000000 323.000000 414.000000 802.000000 231.000000 411.000000 202.000000 -30.000000
1.001200 150.000000 398.000000 246.000000 -272.000000 -46.000000 323.000000 423.000000 817.000000 241.000000 405.000000 193.000000 -40.000000
1.002200 150.000000 383.000000 231.000000 -272.000000 -46.000000 323.000000 443.000000 840.000000 260.000000 410.000000 197.000000 -35.000000
1.003201 135.000000 379.000000 241.000000 -265.000000 -39.000000 308.000000 448.000000 844.000000 260.000000 434.000000 212.000000 -25.000000
1.004201 135.000000 384.000000 246.000000 -255.000000 -51.000000 311.000000 457.000000 854.000000 270.000000 429.000000 207.000000 -35.000000
1.005201 140.000000 394.000000 251.000000 -258.000000 -54.000000 316.000000 453.000000 849.000000 260.000000 439.000000 212.000000 -30.000000
1.006201 164.000000 389.000000 222.000000 -265.000000 -54.000000 323.000000 442.000000 839.000000 255.000000 434.000000 213.000000 -34.000000
1.007201 160.000000 394.000000 231.000000 -275.000000 -27.000000 307.000000 437.000000 835.000000 255.000000 424.000000 203.000000 -44.000000
1.008202 150.000000 360.000000 207.000000 -275.000000 -34.000000 314.000000 442.000000 839.000000 260.000000 419.000000 198.000000 -44.000000
1.009202 135.000000 335.000000 197.000000 -253.000000 -27.000000 285.000000 437.000000 824.000000 245.000000 428.000000 203.000000 -39.000000
1.010202 121.000000 330.000000 207.000000 -233.000000 -29.000000 268.000000 447.000000 834.000000 245.000000 414.000000 194.000000 -49.000000
1.011202 116.000000 325.000000 207.000000 -224.000000 -41.000000 270.000000 447.000000 824.000000 241.000000 413.000000 194.000000 -49.000000
1.012202 116.000000 340.000000 222.000000 -220.000000 -44.000000 268.000000 447.000000 814.000000 231.000000 408.000000 189.000000 -61.000000
1.013203 101.000000 345.000000 242.000000 -227.000000 -51.000000 283.000000 452.000000 823.000000 245.000000 403.000000 179.000000 -66.000000
1.014203 86.000000 330.000000 242.000000 -222.000000 -68.000000 295.000000 442.000000 818.000000 236.000000 418.000000 194.000000 -57.000000
1.015203 96.000000 335.000000 237.000000 -208.000000 -76.000000 289.000000 456.000000 822.000000 241.000000 408.000000 179.000000 -76.000000
1.016203 96.000000 335.000000 237.000000 -215.000000 -68.000000 289.000000 466.000000 822.000000 226.000000 403.000000 174.000000 -76.000000
1.017203 86.000000 291.000000 203.000000 -215.000000 -68.000000 289.000000 461.000000 812.000000 211.000000 383.000000 159.000000 -86.000000
1.018204 86.000000 272.000000 184.000000 -188.000000 -56.000000 249.000000 471.000000 832.000000 231.000000 369.000000 150.000000 -96.000000
1.019204 77.000000 281.000000 203.000000 -178.000000 -46.000000 230.000000 481.000000 832.000000 231.000000 388.000000 164.000000 -85.000000
1.020204 86.000000 291.000000 203.000000 -178.000000 -61.000000 245.000000 481.000000 826.000000 226.000000 388.000000 159.000000 -90.000000
1.021204 96.000000 281.000000 185.000000 -188.000000 -56.000000 249.000000 476.000000 826.000000 221.000000 382.000000 150.000000 -95.000000
1.022204 106.000000 286.000000 180.000000 -188.000000 -41.000000 235.000000 475.000000 821.000000 216.000000 378.000000 145.000000 -109.000000
1.023205 96.000000 292.000000 194.000000 -195.000000 -34.000000 235.000000 475.000000 821.000000 221.000000 373.000000 145.000000 -109.000000
1.024205 96.000000 287.000000 189.000000 -193.000000 -46.000000 245.000000 470.000000 820.000000 216.000000 373.000000 145.000000 -99.000000
1.025205 106.000000 287.000000 180.000000 -190.000000 -44.000000 240.000000 460.000000 810.000000 211.000000 373.000000 150.000000 -99.000000
1.026205 81.000000 263.000000 180.000000 -195.000000 -34.000000 235.000000 460.000000 804.000000 211.000000 368.000000 141.000000 -107.000000
1.027205 77.000000 253.000000 175.000000 -171.000000 -46.000000 223.000000 470.000000 814.000000 216.000000 367.000000 141.000000 -102.000000
1.028206 86.000000 258.000000 170.000000 -164.000000 -46.000000 215.000000 469.000000 809.000000 206.000000 377.000000 151.000000 -93.000000
1.029206 86.000000 263.000000 175.000000 -171.000000 -39.000000 216.000000 469.000000 809.000000 206.000000 367.000000 141.000000 -107.000000
1.030206 96.000000 268.000000 170.000000 -173.000000 -41.000000 221.000000 474.000000 809.000000 206.000000 361.000000 141.000000 -107.000000
1.031206 111.000000 282.000000 170.000000 -181.000000 -34.000000 221.000000 469.000000 808.000000 201.000000 366.000000 141.000000 -107.000000
1.032206 96.000000 282.000000 185.000000 -195.000000 -27.000000 229.000000 474.000000 813.000000 211.000000 356.000000 131.000000 -117.000000
1.033207 81.000000 287.000000 204.000000 -188.000000 -41.000000 236.000000 474.000000 813.000000 216.000000 361.000000 136.000000 -106.000000
1.034207 86.000000 263.000000 175.000000 -183.000000 -59.000000 248.000000 474.000000 813.000000 211.000000 371.000000 146.000000 -101.000000
1.035207 77.000000 248.000000 170.000000 -173.000000 -41.000000 221.000000 474.000000 812.000000 216.000000 366.000000 136.000000 -111.000000
1.036207 77.000000 258.000000 180.000000 -161.000000 -44.000000 211.000000 479.000000 817.000000 213.000000 371.000000 146.000000 -101.000000
1.037207 77.000000 249.000000 170.000000 -166.000000 -49.000000 221.000000 484.000000 811.000000 208.000000 371.000000 141.000000 -111.000000
1.038208 81.000000 264.000000 181.000000 -161.000000 -44.000000 211.000000 478.000000 806.000000 208.000000 366.000000 131.000000 -121.000000
1.039208 96.000000 279.000000 181.000000 -171.000000 -46.000000 224.000000 483.000000 811.000000 208.000000 371.000000 136.000000 -116.000000
1.040208 91.000000 269.000000 176.000000 -186.000000 -39.000000 231.000000 488.000000 816.000000 213.000000 365.000000 132.000000 -114.000000
1.041208 86.000000 269.000000 181.000000 -178.000000 -39.000000 224.000000 473.000000 806.000000 208.000000 370.000000 137.000000 -114.000000
1.042208 77.000000 269.000000 190.000000 -176.000000 -44.000000 226.000000 488.000000 810.000000 213.000000 365.000000 132.000000 -114.000000
1.043209 67.000000 264.000000 195.000000 -171.000000 -54.000000 231.000000 488.000000 815.000000 218.000000 375.000000 137.000000 -109.000000
1.044209 77.000000 250.000000 171.000000 -164.000000 -61.000000 231.000000 483.000000 810.000000 208.000000 375.000000 137.000000 -109.000000
1.045209 72.000000 241.000000 166.000000 -161.000000 -44.000000 211.000000 488.000000 815.000000 208.000000 375.000000 132.000000 -114.000000
1.046209 81.000000 241.000000 156.000000 -154.000000 -44.000000 204.000000 488.000000 814.000000 208.000000 369.000000 127.000000 -119.000000
1.047209 86.000000 265.000000 176.000000 -160.000000 -34.000000 199.000000 488.000000 814.000000 208.000000 369.000000 128.000000 -118.000000
1.048210 96.000000 260.000000 161.000000 -174.000000 -41.000000 221.000000 488.000000 813.000000 208.000000 374.000000 128.000000 -128.000000
1.049210 91.000000 275.000000 181.000000 -177.000000 -29.000000 211.000000 493.000000 818.000000 218.000000 369.000000 128.000000 -123.000000
1.050210 86.000000 260.000000 171.000000 -182.000000 -41.000000 229.000000 493.000000 818.000000 213.000000 377.000000 138.000000 -113.000000
1.051210 77.000000 241.000000 161.000000 -172.000000 -39.000000 217.000000 488.000000 813.000000 213.000000 373.000000 133.000000 -118.000000
1.052210 57.000000 241.000000 181.000000 -157.000000 -39.000000 203.000000 488.000000 818.000000 213.000000 368.000000 128.000000 -118.000000
1.053211 67.000000 241.000000 171.000000 -148.000000 -59.000000 212.000000 493.000000 817.000000 213.000000 373.000000 133.000000 -118.000000
1.054211 81.000000 265.000000 181.000000 -152.000000 -49.000000 208.000000 496.000000 817.000000 213.000000 373.000000 133.000000 -116.000000
1.055211 91.000000 275.000000 181.000000 -172.000000 -46.000000 225.000000 492.000000 817.000000 213.000000 368.000000 128.000000 -121.000000
1.056211 96.000000 275.000000 176.000000 -182.000000 -41.000000 230.000000 487.000000 807.000000 203.000000 368.000000 128.000000 -121.000000
1.057211 96.000000 275.000000 176.000000 -184.000000 -37.000000 227.000000 487.000000 811.000000 213.000000 358.000000 114.000000 -135.000000
1.058212 91.000000 260.000000 166.000000 -184.000000 -37.000000 227.000000 487.000000 811.000000 213.000000 368.000000 128.000000 -126.000000
1.059212 86.000000 255.000000 166.000000 -175.000000 -36.000000 216.000000 482.000000 810.000000 213.000000 372.000000 133.000000 -121.000000
1.060212 77.000000 245.000000 166.000000 -171.000000 -39.000000 213.000000 495.000000 820.000000 218.000000 367.000000 128.000000 -121.000000
1.061212 62.000000 245.000000 181.000000 -161.000000 -43.000000 209.000000 491.000000 815.000000 213.000000 376.000000 138.000000 -110.000000
1.062212 77.000000 255.000000 177.000000 -153.000000 -58.000000 216.000000 491.000000 815.000000 208.000000 372.000000 128.000000 -115.000000
1.063213 91.000000 255.000000 162.000000 -166.000000 -48.000000 218.000000 495.000000 820.000000 213.000000 367.000000 123.000000 -125.000000
1.064213 96.000000 265.000000 167.000000 -173.000000 -34.000000 211.000000 491.000000 814.000000 208.000000 372.000000 128.000000 -125.000000
1.065213 96.000000 276.000000 177.000000 -180.000000 -34.000000 218.000000 491.000000 809.000000 208.000000 367.000000 119.000000 -130.000000
1.066213 91.000000 266.000000 172.000000 -185.000000 -39.000000 228.000000 495.000000 814.000000 213.000000 366.000000 123.000000 -125.000000
1.067213 86.000000 251.000000 162.000000 -178.000000 -39.000000 221.000000 486.000000 809.000000 213.000000 375.000000 133.000000 -120.000000
1.068214 77.000000 242.000000 162.000000 -168.000000 -36.000000 209.000000 495.000000 813.000000 218.000000 371.000000 129.000000 -123.000000
1.069214 77.000000 246.000000 167.000000 -158.000000 -41.000000 204.000000 500.000000 822.000000 218.000000 374.000000 134.000000 -118.000000
1.070214 77.000000 251.000000 173.000000 -161.000000 -43.000000 209.000000 499.000000 817.000000 208.000000 379.000000 139.000000 -113.000000
1.071214 72.000000 261.000000 188.000000 -163.000000 -46.000000 213.000000 494.000000 817.000000 208.000000 370.000000 124.000000 -132.000000
1.072214 86.000000 261.000000 173.000000 -166.000000 -56.000000 226.000000 499.000000 817.000000 213.000000 374.000000 129.000000 -123.000000
1.073215 106.000000 271.000000 163.000000 -173.000000 -41.000000 219.000000 494.000000 817.000000 208.000000 379.000000 129.000000 -118.000000
1.074215 101.000000 276.000000 173.000000 -188.000000 -26.000000 219.000000 494.000000 812.000000 213.000000 370.000000 120.000000 -132.000000
1.075215 91.000000 261.000000 168.000000 -188.000000 -34.000000 227.000000 494.000000 811.000000 218.000000 374.000000 129.000000 -122.000000
1.076215 77.000000 237.000000 158.000000 -175.000000 -36.000000 217.000000 490.000000 811.000000 213.000000 379.000000 129.000000 -122.000000
1.077215 67.000000 242.000000 173.000000 -156.000000 -39.000000 200.000000 494.000000 816.000000 218.000000 374.000000 129.000000 -122.000000
1.078216 77.000000 238.000000 158.000000 -153.000000 -51.000000 210.000000 504.000000 820.000000 213.000000 378.000000 139.000000 -112.000000
1.079216 77.000000 252.000000 173.000000 -156.000000 -39.000000 200.000000 499.000000 815.000000 208.000000 378.000000 134.000000 -122.000000
1.080216 86.000000 277.000000 188.000000 -163.000000 -46.000000 214.000000 499.000000 815.000000 208.000000 373.000000 129.000000 -127.000000
1.081216 97.000000 296.000000 197.000000 -180.000000 -48.000000 234.000000 490.000000 799.000000 199.000000 373.000000 125.000000 -125.000000
1.082216 87.000000 291.000000 202.000000 -196.000000 -48.000000 249.000000 490.000000 789.000000 194.000000 364.000000 121.000000 -129.000000
1.083217 63.000000 306.000000 241.000000 -189.000000 -56.000000 249.000000 490.000000 779.000000 190.000000 364.000000 116.000000 -134.000000
1.084217 58.000000 316.000000 256.000000 -184.000000 -87.000000 275.000000 499.000000 770.000000 180.000000 369.000000 125.000000 -120.000000
1.085217 68.000000 331.000000 261.000000 -186.000000 -97.000000 288.000000 514.000000 765.000000 180.000000 363.000000 125.000000 -120.000000
1.086217 78.000000 370.000000 291.000000 -198.000000 -95.000000 297.000000 508.000000 750.000000 175.000000 372.000000 135.000000 -115.000000
1.087217 87.000000 395.000000 306.000000 -223.000000 -104.000000 332.000000 489.000000 739.000000 185.000000 382.000000 145.000000 -110.000000
1.088218 102.000000 439.000000 335.000000 -240.000000 -107.000000 351.000000 454.000000 730.000000 209.000000 415.000000 185.000000 -70.000000
1.089218 126.000000 458.000000 330.000000 -269.000000 -114.000000 388.000000 445.000000 735.000000 229.000000 464.000000 234.000000 -36.000000
1.090218 136.000000 468.000000 330.000000 -291.000000 -100.000000 395.000000 449.000000 768.000000 278.000000 493.000000 258.000000 -16.000000
1.091218 156.000000 512.000000 355.000000 -301.000000 -95.000000 400.000000 445.000000 826.000000 346.000000 542.000000 302.000000 7.000000
1.092218 185.000000 488.000000 301.000000 -333.000000 -97.000000 434.000000 434.000000 869.000000 414.000000 615.000000 361.000000 51.000000
1.093219 200.000000 429.000000 228.000000 -335.000000 -56.000000 395.000000 405.000000 923.000000 507.000000 679.000000 409.000000 80.000000
1.094219 239.000000 356.000000 117.000000 -313.000000 -12.000000 329.000000 400.000000 1006.000000 619.000000 776.000000 478.000000 129.000000
1.095219 287.000000 248.000000 -39.000000 -296.000000 62.000000 237.000000 419.000000 1152.000000 766.000000 859.000000 517.000000 146.000000
1.096219 312.000000 122.000000 -189.000000 -268.000000 163.000000 104.000000 444.000000 1338.000000 951.000000 947.000000 531.000000 126.000000
1.097219 346.000000 68.000000 -276.000000 -217.000000 251.000000 -32.000000 453.000000 1450.000000 1044.000000 1064.000000 570.000000 122.000000
1.098220 370.000000 24.000000 -345.000000 -207.000000 312.000000 -103.000000 453.000000 1522.000000 1102.000000 1093.000000 551.000000 87.000000
1.099220 351.000000 -29.000000 -380.000000 -197.000000 358.000000 -159.000000 434.000000 1537.000000 1107.000000 1102.000000 527.000000 68.000000
1.100220 326.000000 -73.000000 -400.000000 -161.000000 366.000000 -204.000000 375.000000 1395.000000 961.000000 1078.000000 502.000000 58.000000
1.101220 312.000000 -131.000000 -444.000000 -126.000000 363.000000 -236.000000 322.000000 1170.000000 766.000000 941.000000 400.000000 0.000000
1.102220 326.000000 -180.000000 -507.000000 -90.000000 378.000000 -287.000000 252.000000 935.000000 575.000000 775.000000 302.000000 -47.000000
1.103221 322.000000 -224.000000 -546.000000 -73.000000 417.000000 -343.000000 194.000000 759.000000 419.000000 634.000000 214.000000 -91.000000
1.104221 322.000000 -253.000000 -575.000000 -48.000000 434.000000 -384.000000 150.000000 661.000000 317.000000 506.000000 136.000000 -145.000000
1.105221 287.000000 -283.000000 -570.000000 -34.000000 448.000000 -413.000000 135.000000 583.000000 214.000000 433.000000 102.000000 -150.000000
1.106221 258.000000 -330.000000 -590.000000 -2.000000 429.000000 -426.000000 135.000000 471.000000 92.000000 340.000000 39.000000 -189.000000
1.107221 224.000000 -355.000000 -580.000000 35.000000 423.000000 -461.000000 150.000000 339.000000 -43.000000 232.000000 -24.000000 -233.000000
1.108222 165.000000 -369.000000 -536.000000 64.000000 401.000000 -468.000000 169.000000 188.000000 -200.000000 124.000000 -87.000000 -272.000000
1.109222 131.000000 -360.000000 -492.000000 101.000000 350.000000 -454.000000 208.000000 60.000000 -351.000000 -2.000000 -169.000000 -319.000000
1.110222 92.000000 -384.000000 -477.000000 113.000000 311.000000 -427.000000 335.000000 40.000000 -429.000000 -114.000000 -243.000000 -372.000000
1.111222 53.000000 -389.000000 -443.000000 145.000000 284.000000 -432.000000 394.000000 -17.000000 -527.000000 -192.000000 -301.000000 -421.000000
1.112222 19.000000 -379.000000 -399.000000 167.000000 247.000000 -417.000000 452.000000 -82.000000 -610.000000 -280.000000 -369.000000 -470.000000
1.113223 0.000000 -379.000000 -379.000000 179.000000 208.000000 -390.000000 550.000000 -82.000000 -649.000000 -353.000000 -423.000000 -509.000000
1.114223 -34.000000 -355.000000 -319.000000 189.000000 189.000000 -380.000000 643.000000 -73.000000 -678.000000 -402.000000 -467.000000 -548.000000
1.115223 -68.000000 -321.000000 -251.000000 193.000000 141.000000 -339.000000 721.000000 -48.000000 -673.000000 -441.000000 -511.000000 -587.000000
1.116223 -107.000000 -286.000000 -178.000000 193.000000 90.000000 -288.000000 799.000000 -9.000000 -653.000000 -450.000000 -526.000000 -606.000000
1.117223 -146.000000 -272.000000 -125.000000 195.000000 33.000000 -233.000000 906.000000 38.000000 -629.000000 -442.000000 -535.000000 -620.000000
1.118224 -161.000000 -243.000000 -80.000000 207.000000 -11.000000 -199.000000 988.000000 68.000000 -605.000000 -432.000000 -550.000000 -645.000000
1.119224 -165.000000 -203.000000 -37.000000 200.000000 -41.000000 -162.000000 1013.000000 77.000000 -595.000000 -412.000000 -535.000000 -635.000000
1.120224 -185.000000 -139.000000 45.000000 183.000000 -65.000000 -121.000000 949.000000 72.000000 -585.000000 -393.000000 -521.000000 -625.000000
1.121224 -190.000000 -95.000000 94.000000 162.000000 -115.000000 -46.000000 876.000000 67.000000 -561.000000 -373.000000 -501.000000 -610.000000
1.122224 -190.000000 -41.000000 147.000000 142.000000 -142.000000 0.000000 852.000000 76.000000 -536.000000 -334.000000 -462.000000 -576.000000
1.123225 -185.000000 11.000000 197.000000 116.000000 -169.000000 52.000000 842.000000 90.000000 -512.000000 -301.000000 -432.000000 -555.000000
1.124225 -185.000000 65.000000 250.000000 86.000000 -191.000000 104.000000 777.000000 90.000000 -488.000000 -272.000000 -407.000000 -525.000000
1.125225 -195.000000 89.000000 285.000000 60.000000 -218.000000 158.000000 699.000000 89.000000 -468.000000 -238.000000 -368.000000 -491.000000
1.126225 -195.000000 99.000000 294.000000 52.000000 -240.000000 187.000000 646.000000 118.000000 -429.000000 -213.000000 -344.000000 -472.000000
1.127225 -170.000000 85.000000 255.000000 47.000000 -245.000000 197.000000 611.000000 153.000000 -385.000000 -166.000000 -300.000000 -438.000000
1.128226 -150.000000 105.000000 255.000000 42.000000 -213.000000 170.000000 553.000000 182.000000 -351.000000 -117.000000 -256.000000 -403.000000
1.129226 -121.000000 129.000000 250.000000 22.000000 -203.000000 180.000000 445.000000 211.000000 -312.000000 -83.000000 -232.000000 -389.000000
1.130226 -72.000000 149.000000 221.000000 -3.000000 -185.000000 191.000000 348.000000 226.000000 -285.000000 -39.000000 -192.000000 -349.000000
1.131226 -38.000000 164.000000 202.000000 -37.000000 -146.000000 186.000000 289.000000 249.000000 -256.000000 -14.000000 -172.000000 -339.000000
1.132226 -8.000000 178.000000 187.000000 -61.000000 -119.000000 183.000000 236.000000 293.000000 -207.000000 9.000000 -153.000000 -319.000000
1.133227 1.000000 193.000000 191.000000 -83.000000 -97.000000 183.000000 187.000000 317.000000 -183.000000 58.000000 -109.000000 -280.000000
1.134227 1.000000 178.000000 176.000000 -95.000000 -93.000000 193.000000 161.000000 347.000000 -154.000000 82.000000 -84.000000 -261.000000
1.135227 20.000000 188.000000 167.000000 -88.000000 -86.000000 178.000000 186.000000 409.000000 -100.000000 107.000000 -65.000000 -246.000000
1.136227 30.000000 217.000000 187.000000 -103.000000 -71.000000 178.000000 225.000000 462.000000 -61.000000 150.000000 -31.000000 -217.000000
1.137227 40.000000 242.000000 201.000000 -122.000000 -76.000000 203.000000 264.000000 516.000000 -22.000000 179.000000 -6.000000 -205.000000
1.138228 83.000000 281.000000 196.000000 -139.000000 -79.000000 222.000000 313.000000 579.000000 21.000000 213.000000 12.000000 -186.000000
1.139228 98.000000 315.000000 216.000000 -181.000000 -54.000000 240.000000 366.000000 638.000000 70.000000 252.000000 37.000000 -171.000000
1.140228 108.000000 325.000000 216.000000 -205.000000 -57.000000 267.000000 415.000000 696.000000 119.000000 286.000000 61.000000 -156.000000
1.141228 103.000000 320.000000 216.000000 -215.000000 -52.000000 272.000000 440.000000 735.000000 153.000000 335.000000 105.000000 -113.000000
1.142228 93.000000 310.000000 216.000000 -210.000000 -54.000000 270.000000 449.000000 749.000000 167.000000 360.000000 120.000000 -108.000000
1.143229 103.000000 310.000000 206.000000 -200.000000 -59.000000 265.000000 464.000000 763.000000 177.000000 368.000000 125.000000 -108.000000
1.144229 88.000000 300.000000 211.000000 -205.000000 -49.000000 260.000000 464.000000 768.000000 182.000000 383.000000 134.000000 -92.000000
1.145229 88.000000 305.000000 216.000000 -193.000000 -59.000000 257.000000 464.000000 773.000000 182.000000 388.000000 139.000000 -92.000000
1.146229 103.000000 315.000000 211.000000 -195.000000 -62.000000 262.000000 469.000000 782.000000 192.000000 387.000000 134.000000 -97.000000
1.147229 113.000000 316.000000 201.000000 -208.000000 -52.000000 266.000000 459.000000 781.000000 182.000000 397.000000 144.000000 -87.000000
1.148230 123.000000 321.000000 196.000000 -213.000000 -42.000000 261.000000 459.000000 781.000000 187.000000 392.000000 134.000000 -102.000000
1.149230 123.000000 330.000000 206.000000 -220.000000 -35.000000 261.000000 464.000000 791.000000 202.000000 392.000000 134.000000 -97.000000
1.150230 113.000000 326.000000 211.000000 -225.000000 -40.000000 271.000000 458.000000 791.000000 197.000000 406.000000 155.000000 -80.000000
1.151230 98.000000 316.000000 216.000000 -217.000000 -47.000000 271.000000 458.000000 796.000000 202.000000 401.000000 150.000000 -85.000000
1.152230 118.000000 306.000000 187.000000 -205.000000 -57.000000 268.000000 458.000000 800.000000 206.000000 406.000000 155.000000 -75.000000
1.153231 98.000000 296.000000 196.000000 -211.000000 -32.000000 249.000000 458.000000 799.000000 202.000000 421.000000 165.000000 -70.000000
1.154231 103.000000 316.000000 211.000000 -196.000000 -47.000000 249.000000 463.000000 804.000000 206.000000 411.000000 155.000000 -80.000000
1.155231 127.000000 321.000000 192.000000 -209.000000 -52.000000 266.000000 463.000000 809.000000 211.000000 416.000000 155.000000 -80.000000
1.156231 123.000000 335.000000 211.000000 -223.000000 -30.000000 258.000000 457.000000 804.000000 202.000000 420.000000 160.000000 -75.000000
1.157231 118.000000 345.000000 226.000000 -228.000000 -42.000000 276.000000 457.000000 808.000000 211.000000 410.000000 150.000000 -89.000000
1.158232 132.000000 335.000000 201.000000 -231.000000 -52.000000 288.000000 457.000000 803.000000 211.000000 420.000000 160.000000 -79.000000
1.159232 123.000000 321.000000 197.000000 -233.000000 -32.000000 271.000000 452.000000 793.000000 206.000000 420.000000 160.000000 -79.000000
1.160232 98.000000 316.000000 217.000000 -221.000000 -35.000000 261.000000 462.000000 807.000000 216.000000 415.000000 155.000000 -84.000000
1.161232 108.000000 322.000000 212.000000 -206.000000 -57.000000 269.000000 457.000000 807.000000 211.000000 430.000000 169.000000 -69.000000
1.162232 123.000000 322.000000 197.000000 -214.000000 -49.000000 269.000000 457.000000 807.000000 211.000000 429.000000 165.000000 -74.000000
1.163233 123.000000 327.000000 202.000000 -221.000000 -35.000000 262.000000 457.000000 807.000000 211.000000 424.000000 160.000000 -74.000000
1.164233 127.000000 336.000000 207.000000 -223.000000 -37.000000 267.000000 457.000000 806.000000 206.000000 424.000000 161.000000 -72.000000
1.165233 127.000000 336.000000 207.000000 -231.000000 -37.000000 274.000000 452.000000 806.000000 211.000000 418.000000 156.000000 -82.000000
1.166233 127.000000 346.000000 217.000000 -231.000000 -37.000000 274.000000 451.000000 806.000000 216.000000 418.000000 156.000000 -82.000000
1.167233 118.000000 336.000000 218.000000 -236.000000 -42.000000 284.000000 446.000000 801.000000 211.000000 428.000000 166.000000 -67.000000
1.168234 123.000000 323.000000 198.000000 -226.000000 -47.000000 279.000000 446.000000 800.000000 211.000000 423.000000 166.000000 -72.000000
1.169234 118.000000 323.000000 203.000000 -221.000000 -35.000000 262.000000 446.000000 800.000000 211.000000 423.000000 170.000000 -72.000000
1.170234 118.000000 323.000000 203.000000 -218.000000 -40.000000 264.000000 446.000000 804.000000 211.000000 428.000000 166.000000 -67.000000
1.171234 118.000000 342.000000 223.000000 -218.000000 -40.000000 264.000000 451.000000 809.000000 216.000000 423.000000 167.000000 -71.000000
1.172234 118.000000 357.000000 238.000000 -228.000000 -49.000000 284.000000 446.000000 804.000000 206.000000 433.000000 171.000000 -66.000000
1.173235 142.000000 352.000000 208.000000 -236.000000 -57.000000 299.000000 437.000000 794.000000 202.000000 423.000000 167.000000 -71.000000
1.174235 142.000000 342.000000 198.000000 -245.000000 -30.000000 281.000000 441.000000 794.000000 202.000000 418.000000 157.000000 -76.000000
1.175235 113.000000 328.000000 213.000000 -240.000000 -25.000000 272.000000 441.000000 798.000000 211.000000 422.000000 162.000000 -76.000000
1.176235 118.000000 318.000000 198.000000 -218.000000 -49.000000 272.000000 441.000000 803.000000 216.000000 432.000000 176.000000 -62.000000
1.177235 113.000000 318.000000 203.000000 -216.000000 -39.000000 259.000000 446.000000 808.000000 217.000000 432.000000 176.000000 -57.000000
1.178236 108.000000 342.000000 233.000000 -214.000000 -44.000000 262.000000 446.000000 803.000000 212.000000 436.000000 186.000000 -50.000000
1.179236 118.000000 352.000000 233.000000 -223.000000 -61.000000 289.000000 446.000000 797.000000 207.000000 432.000000 176.000000 -64.000000
1.180236 132.000000 352.000000 218.000000 -233.000000 -56.000000 294.000000 437.000000 792.000000 203.000000 427.000000 171.000000 -74.000000
1.181236 132.000000 362.000000 228.000000 -240.000000 -42.000000 286.000000 432.000000 787.000000 198.000000 426.000000 171.000000 -69.000000
1.182236 142.000000 352.000000 208.000000 -245.000000 -46.000000 296.000000 431.000000 796.000000 212.000000 421.000000 171.000000 -69.000000
